article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,img_folder,img_id,img_path
661822001,661822,Real Love dress,265,Dress,Garment Full body,1010021,Lace,11,Off White,1,Dusty Light,9,White,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Long dress with a lace bodice and satin skirt. V-neck with a sewn-in wrapover at the front and an opening with a concealed button at the back of the neck. Long sleeves with a slit and covered button at the cuffs, a seam at the waist with a concealed zip at the back, and a gently flared skirt. Partly lined bodice and lined skirt.",66,661822001,./images/066/0661822001.jpg
663185001,663185,Speed Gwen Bangle,68,Bracelet,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal rings in various designs.,66,663185001,./images/066/0663185001.jpg
663185002,663185,Speed Gwen Bangle,68,Bracelet,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal bracelets in various designs.,66,663185002,./images/066/0663185002.jpg
663351001,663351,Alexa blouse,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Blouse in a crêpe weave with a round neck, buttons down the front and 3/4-length sleeves with a tab and button.",66,663351001,./images/066/0663351001.jpg
663351002,663351,Alexa blouse,258,Blouse,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Blouse in a viscose weave with a button placket, 3/4-length sleeves with a tab and button and a rounded hem with slits in the sides. Slightly longer at the back.",66,663351002,./images/066/0663351002.jpg
663518001,663518,Lily Thong (Malva) 3pk,286,Underwear bottom,Underwear,1010020,Contrast,7,Grey,1,Dusty Light,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in cotton jersey with lace trims, a low waist, lined gusset, wide sides and half-string back.",66,663518001,./images/066/0663518001.jpg
663518002,663518,Lily Thong (Malva) 3pk,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in microfibre with lace trims. Low waist, lined gusset and a high cut at the back.",66,663518002,./images/066/0663518002.jpg
663518004,663518,Lily Thong (Malva) 3pk,286,Underwear bottom,Underwear,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in jersey with lace trims, a low waist, lined gusset, wide sides and half-string back. The cotton content of the briefs is organic.",66,663518004,./images/066/0663518004.jpg
669880001,669880,EVY sweater,252,Sweater,Garment Upper body,1010022,Jacquard,51,Light Pink,1,Dusty Light,4,Pink,6526,Baby Girl Knitwear,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1003,Knitwear,"Jumper in a soft, fine knit containing some wool with a round neck, buttons at the back of one shoulder and ribbing at the cuffs and hem.",66,669880001,./images/066/0669880001.jpg
669880002,669880,EVY sweater,252,Sweater,Garment Upper body,1010025,Slub,53,Dark Pink,4,Dark,18,Red,6526,Baby Girl Knitwear,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1003,Knitwear,"Jumper in a soft, fine knit with buttons at the back of the neck, long sleeves and ribbing around the neckline, cuffs and hem.",66,669880002,./images/066/0669880002.jpg
670537002,670537,Rockford 3 pcs set,259,Shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7657,Kids Boy Shirt,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1011,Shirts,"Set with a shirt, bow tie and waistcoat in a cotton weave. Shirt with a turn-down collar, buttons down the front and long sleeves with buttoned cuffs. Easy-iron finish. Bow tie with an adjustable elastic strap and plastic fastener at the back. Waistcoat with buttons down the front and fake front pockets. Lined.",67,670537002,./images/067/0670537002.jpg
670537003,670537,Rockford 3 pcs set,259,Shirt,Garment Upper body,1010004,Check,9,Black,4,Dark,5,Black,7657,Kids Boy Shirt,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1011,Shirts,"Set with a shirt and bow tie. Long-sleeved shirt in a cotton weave with a collar, buttons down the front and buttoned cuffs. Pre-tied bow tie in woven fabric with an adjustable elastic strap and plastic fastener at the back.",67,670537003,./images/067/0670537003.jpg
678590001,678590,Filippa iphone case,78,Other accessories,Accessories,1010016,Solid,50,Other Pink,5,Bright,4,Pink,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"iPhone case in grained imitation leather with a detachable, adjustable fabric belt, three card compartments, a zipped coin compartment and a tab with a press-stud for easy fastening. Fits iPhone 6/7/8 plus.",67,678590001,./images/067/0678590001.jpg
679977002,679977,Svalbard fur jacket,262,Jacket,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1241,Outwear & Blazers,A,Ladieswear,1,Ladieswear,18,Womens Trend,1008,Dressed,"Jacket in soft pile with a collar, zip down the front, side pockets and ribbing at the cuffs and hem. Lined.",67,679977002,./images/067/0679977002.jpg
679977003,679977,Svalbard fur jacket,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1241,Outwear & Blazers,A,Ladieswear,1,Ladieswear,18,Womens Trend,1008,Dressed,"Jacket in soft pile with a collar, zip down the front, dropped shoulders and long sleeves. Ribbing at the cuffs and hem. Lined.",67,679977003,./images/067/0679977003.jpg
681156002,681156,Lazer Razer Triangle  Swimsuit,57,Swimsuit,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined swimsuit with removable inserts, laser-cut, scalloped edges and ties at the back of the neck and at the back.",68,681156002,./images/068/0681156002.jpg
681918001,681918,EQ RAY WRAP TOP,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Fitted top in ribbed jersey with a V-neck, wrapover front and short sleeves.",68,681918001,./images/068/0681918001.jpg
681918002,681918,EQ RAY WRAP TOP,255,T-shirt,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Fitted top in ribbed jersey with a V-neck, sewn-in wrapover at the front and short sleeves.",68,681918002,./images/068/0681918002.jpg
681918003,681918,EQ RAY WRAP TOP,255,T-shirt,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short, fitted top in ribbed jersey with a V-neck, sewn-in wrapover at the front and short sleeves.",68,681918003,./images/068/0681918003.jpg
681919001,681919,EQ MAJA CARDIGAN,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Long cardigan in a soft, loose knit with slits at the hem and no fasteners. The polyester content of the cardigan is recycled.",68,681919001,./images/068/0681919001.jpg
681919002,681919,EQ MAJA CARDIGAN,245,Cardigan,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Long-sleeved cardigan in a soft, loose knit with no buttons. The polyester content of the cardigan is recycled.",68,681919002,./images/068/0681919002.jpg
681919003,681919,EQ MAJA CARDIGAN,245,Cardigan,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Long-sleeved cardigan in a soft, loose knit with slits in the sides. No buttons. The polyester content of the cardigan is recycled.",68,681919003,./images/068/0681919003.jpg
681919004,681919,EQ MAJA CARDIGAN,245,Cardigan,Garment Upper body,1010016,Solid,52,Pink,1,Dusty Light,4,Pink,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Long-sleeved cardigan in a soft, loose knit with no buttons. The polyester content of the cardigan is recycled.",68,681919004,./images/068/0681919004.jpg
681919005,681919,EQ MAJA CARDIGAN,245,Cardigan,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Long-sleeved cardigan in a soft, loose knit with no buttons. The polyester content of the cardigan is recycled.",68,681919005,./images/068/0681919005.jpg
682765001,682765,Henry hobo,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Hobo bag in grained imitation leather with a handle, detachable shoulder strap and zip at the top. One inner compartment. Lined. Size approx. 10x27x33 cm.",68,682765001,./images/068/0682765001.jpg
684208001,684208,Skinny Ankle R.W Trashed,272,Trousers,Garment Lower body,1010023,Denim,10,White,3,Light,9,White,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed stretch denim with hard-worn details, a regular waist, zip fly and button and skinny legs.",68,684208001,./images/068/0684208001.jpg
684695001,684695,Morgan Mossknit Necktube,80,Scarf,Accessories,1010010,Melange,9,Black,4,Dark,12,Grey,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Tube scarf in a soft rib knit. Width 25 cm, circumference 65 cm.",68,684695001,./images/068/0684695001.jpg
684755001,684755,SKIRT MIDNIGHT 89,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,8917,Young Girl Denim,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1016,Trousers Denim,"Skirt in washed stretch denim with worn details, a print motif, and adjustable elastication at the waist. Zip fly and press-stud, fake front pockets and real back pockets.",68,684755001,./images/068/0684755001.jpg
684824001,684824,Walkover Unpadded Swimsuit,57,Swimsuit,Swimwear,1010016,Solid,93,Dark Green,4,Dark,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined swimsuit with a deep V-neck at the front and a low-cut back.,68,684824001,./images/068/0684824001.jpg
684824002,684824,Walkover Unpadded Swimsuit,57,Swimsuit,Swimwear,1010016,Solid,43,Dark Red,4,Dark,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined swimsuit with a deep V-neck at the front and a cut-out section at the back. Decorative crossover straps at the waist and high-cut legs.,68,684824002,./images/068/0684824002.jpg
684824003,684824,Walkover Unpadded Swimsuit,57,Swimsuit,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined swimsuit with a deep V-neck at the front, a cut-out section at the sides and a low-cut back. Medium coverage at the back.",68,684824003,./images/068/0684824003.jpg
684824005,684824,Walkover Unpadded Swimsuit,57,Swimsuit,Swimwear,1010016,Solid,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined swimsuit with a deep V-neck at the front, cut-out sections at the sides and a seam under the bust.",68,684824005,./images/068/0684824005.jpg
684824006,684824,Walkover Unpadded Swimsuit,57,Swimsuit,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined swimsuit with a deep V-neck at the front, cut-out sections at the sides and a low-cut back. Medium coverage at the back.",68,684824006,./images/068/0684824006.jpg
685150002,685150,Rosie blouse,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Blouse in a crêpe weave with lace details, a small stand-up collar and an opening with a button at the back of the neck. Long sleeves with flared, lace-trimmed cuffs, a concealed zip in one side, a seam at the waist and a gently flared peplum.",68,685150002,./images/068/0685150002.jpg
686631001,686631,Maggie RW tapered,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Trousers in a crêpe weave with elastication at the back of the waist and pleats at the front. Zip fly and button, a low crotch and wide, gently tapered legs.",68,686631001,./images/068/0686631001.jpg
686631002,686631,Maggie RW tapered,272,Trousers,Garment Lower body,1010016,Solid,15,Greyish Beige,4,Dark,1,Mole,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Trousers in a crêpe weave with a regular waist, zip fly and concealed hook-and-eye fastener. Side pockets, a welt back pocket and tapered legs with creases.",68,686631002,./images/068/0686631002.jpg
686631003,686631,Maggie RW tapered,272,Trousers,Garment Lower body,1010004,Check,17,Yellowish Brown,2,Medium Dusty,13,Brown,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Trousers in woven fabric with a high waist, pleats at the top, a concealed hook-and-eye fastener and zip fly. Side pockets, fake welt back pockets and tapered legs with creases.",68,686631003,./images/068/0686631003.jpg
687525001,687525,A-band rev sequins bow,74,Hair/alice band,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Satin-covered Alice band with a large, sequined bow.",68,687525001,./images/068/0687525001.jpg
687722001,687722,Eva Jogger,272,Trousers,Garment Lower body,1010004,Check,42,Red,7,Medium,18,Red,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Pyjama bottoms in soft flannel with an elasticated drawstring waist, side pockets and tapered legs.",68,687722001,./images/068/0687722001.jpg
688037001,688037,Bella Push Ctn 2p,306,Bra,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bras in soft cotton jersey with lace. Underwired, moulded, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a narrow fastening at the back.",68,688037001,./images/068/0688037001.jpg
688037004,688037,Bella Push Ctn 2p,306,Bra,Underwear,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bras in soft cotton jersey with lace. Underwired, moulded, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a narrow fastening at the back.",68,688037004,./images/068/0688037004.jpg
688676001,688676,SKINNY LINED,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"5-pocket slim-fit jeans in washed, superstretch, flexible denim for maximum mobility with an adjustable, elasticated waist, zip fly and button, and narrow hems.",68,688676001,./images/068/0688676001.jpg
688676002,688676,SKINNY LINED,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"5-pocket slim-fit jeans in washed, superstretch, flexible denim for maximum mobility with hard-worn details and patches on the inside of the legs. Adjustable elasticated waist, zip fly and narrow hems.",68,688676002,./images/068/0688676002.jpg
688701002,688701,SKINNY LINED,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,8956,Young Boy Denim,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1016,Trousers Denim,"5-pocket slim-fit jeans in washed, superstretch, flexible denim for maximum mobility with hard-worn details and patches on the inside of the legs. Adjustable elasticated waist, zip fly and narrow hems.",68,688701002,./images/068/0688701002.jpg
689463001,689463,Josephine Piled HT BG,94,Sneakers,Shoes,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,4321,Young Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Hi-tops in imitation leather with a padded shaft, elasticated lacing and an adjustable hook and loop tab at the front, and a loop at the back. Fleece linings and insoles and rubber soles.",68,689463001,./images/068/0689463001.jpg
693500001,693500,Margarita highwaist hipster,286,Underwear bottom,Underwear,1010021,Lace,42,Red,7,Medium,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Waist-high briefs in lace and mesh with a V-shaped waist, lined gusset and cutaway coverage at the back.",69,693500001,./images/069/0693500001.jpg
693500002,693500,Margarita highwaist hipster,286,Underwear bottom,Underwear,1010021,Lace,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Waist-high briefs in lace and mesh with a V-shaped waist, lined gusset, high cut at the back and high-cut legs.",69,693500002,./images/069/0693500002.jpg
693748001,693748,ED Aladin,252,Sweater,Garment Upper body,1010010,Melange,9,Black,4,Dark,5,Black,1949,Knitwear,A,Ladieswear,1,Ladieswear,2,H&M+,1003,Knitwear,"Oversized jumper in a soft knit with low dropped shoulders, long, wide sleeves and ribbing around the neckline, cuffs and hem.",69,693748001,./images/069/0693748001.jpg
694772001,694772,MONA sweatshirt dress,265,Dress,Garment Full body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Dress in soft sweatshirt fabric made from a cotton blend with long sleeves and ribbing around the neckline and cuffs.,69,694772001,./images/069/0694772001.jpg
694772003,694772,MONA sweatshirt dress,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,19,Green,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Long-sleeved dress in sweatshirt fabric with ribbing around the neckline, cuffs and hem. Soft brushed inside.",69,694772003,./images/069/0694772003.jpg
694772004,694772,MONA sweatshirt dress,265,Dress,Garment Full body,1010013,Other pattern,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Long-sleeved dress in lightweight sweatshirt fabric with ribbing around the neckline and cuffs.,69,694772004,./images/069/0694772004.jpg
696932002,696932,Twinkle tee,255,T-shirt,Garment Upper body,1010001,All over pattern,21,Light Yellow,3,Light,8,Yellow,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Top in soft slub cotton jersey with short sleeves, an open chest pocket and slits at the hem.",69,696932002,./images/069/0696932002.jpg
696932003,696932,Twinkle tee,255,T-shirt,Garment Upper body,1010001,All over pattern,51,Light Pink,3,Light,4,Pink,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Top in soft jersey with short cap sleeves and an appliquéd chest pocket.,69,696932003,./images/069/0696932003.jpg
696932004,696932,Twinkle tee,255,T-shirt,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Top in soft jersey with an interactive motif. Narrow trim around the neckline and short sleeves with sewn-in turn-ups.,69,696932004,./images/069/0696932004.jpg
696932006,696932,Twinkle tee,255,T-shirt,Garment Upper body,1010001,All over pattern,61,Light Purple,3,Light,6,Lilac Purple,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Short-sleeved top in soft jersey with a print motif and reversible sequins on the front (size 2-3Y with normal sequins). Slightly longer at the back with a gently rounded hem.,69,696932006,./images/069/0696932006.jpg
698900001,698900,W CAMDEN TOP EQ,258,Blouse,Garment Upper body,1010004,Check,51,Light Pink,1,Dusty Light,4,Pink,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,Sleeveless top in soft cotton jersey with a flounce at the top.,69,698900001,./images/069/0698900001.jpg
698900002,698900,W CAMDEN TOP EQ,258,Blouse,Garment Upper body,1010017,Stripe,12,Light Beige,1,Dusty Light,11,Beige,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,Baby Exclusive. Blouse in an organic cotton weave with an opening and button at the back of the neck and flounces at the top that continue over the shoulders and down the back. Lined.,69,698900002,./images/069/0698900002.jpg
700984001,700984,Bowen cargo pant,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,5956,Woven inactive from s1,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Cargo joggers in a cotton weave with an elasticated drawstring waist, side pockets, flap back and leg pockets with press-studs, and elasticated hems.",70,700984001,./images/070/0700984001.jpg
710328001,710328,OL CHARLEE PQ slip-in,144,Flat shoe,Shoes,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Mules in braided straw with pointed toes. Leather linings and insoles and rubber soles.,71,710328001,./images/071/0710328001.jpg
710328002,710328,OL CHARLEE PQ slip-in,144,Flat shoe,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Mules in braided imitation leather with pointed toes. Satin linings, imitation leather insoles and rubber soles.",71,710328002,./images/071/0710328002.jpg
717162001,717162,Heavy Dot 1p Tights,304,Underwear Tights,Socks & Tights,1010006,Dot,8,Dark Grey,4,Dark,12,Grey,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit tights with an elasticated waist.,71,717162001,./images/071/0717162001.jpg
717933001,717933,Ivanka fringe ballerina,86,Ballerinas,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Ballet pumps with pointed toes and a small frill trim. Satin linings and insoles and rubber soles.,71,717933001,./images/071/0717933001.jpg
719463001,719463,Hope HW tapered linen,272,Trousers,Garment Lower body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in a linen and viscose weave. High, elasticated paper bag waist with a frill trim, a fake fly, discreet pockets in the side seams and tapered legs with creases.",71,719463001,./images/071/0719463001.jpg
719463002,719463,Hope HW tapered linen,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Trousers in a viscose and linen weave with a high, elasticated paper bag waist, side pockets, fake welt back pockets and tapered legs with creases.",71,719463002,./images/071/0719463002.jpg
719463003,719463,Hope HW tapered linen,272,Trousers,Garment Lower body,1010016,Solid,15,Greyish Beige,4,Dark,1,Mole,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in a viscose weave. High paper bag waist with covered elastication, a small frill trim and decorative ties at the front. Pleats at the top, diagonal side pockets and gently tapered legs.",71,719463003,./images/071/0719463003.jpg
721928001,721928,Boston set,274,Shorts,Garment Lower body,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,8755,Young Boy Shorts,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1025,Shorts,"T-shirt and shorts set in soft cotton. T-shirt in jersey with a print motif on the front. Shorts in lightweight sweatshirt fabric with an elasticated drawstring waist, side pockets and sewn-in turn-ups at the hems.",72,721928001,./images/072/0721928001.jpg
721928003,721928,Boston set,274,Shorts,Garment Lower body,1010016,Solid,71,Light Blue,3,Light,2,Blue,8755,Young Boy Shorts,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1025,Shorts,"Set with a T-shirt and shorts in cotton. Jersey T-shirt with a print motif on the front. Shorts in woven fabric with an elasticated drawstring waist, side pockets and a back pocket.",72,721928003,./images/072/0721928003.jpg
721928004,721928,Boston set,274,Shorts,Garment Lower body,1010016,Solid,10,White,3,Light,9,White,8755,Young Boy Shorts,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1025,Shorts,"Set with a T-shirt and pair of shorts in cotton. T-shirt in jersey with a print motif on the front. Shorts in lightweight sweatshirt fabric with covered elastication and a drawstring at the waist, pockets in the side seams and a print on one leg.",72,721928004,./images/072/0721928004.jpg
721928005,721928,Boston set,274,Shorts,Garment Lower body,1010012,Mixed solid/pattern,73,Dark Blue,4,Dark,2,Blue,8755,Young Boy Shorts,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1025,Shorts,Pyjama T-shirt and shorts in soft cotton jersey. T-shirt with a print motif on the front and shorts with an elasticated waist.,72,721928005,./images/072/0721928005.jpg
721928006,721928,Boston set,274,Shorts,Garment Lower body,1010012,Mixed solid/pattern,9,Black,4,Dark,5,Black,8755,Young Boy Shorts,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1025,Shorts,Set with a T-shirt and pair of shorts in soft cotton jersey. T-shirt with a print motif on the front and ribbing around the neckline. Shorts with covered elastication and a drawstring at the waist and print motif on one leg.,72,721928006,./images/072/0721928006.jpg
733203001,733203,Simon Low BB,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,4221,Young Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Imitation leather trainers with a padded edge, lacing at the front and a loop at the back. Mesh linings and insoles and rubber soles.",73,733203001,./images/073/0733203001.jpg
733203002,733203,Simon Low BB,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,4221,Young Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Trainers in imitation leather with a padded edge, lacing at the front and a loop at the back. Mesh linings and insoles and rubber soles.",73,733203002,./images/073/0733203002.jpg
733203003,733203,Simon Low BB,94,Sneakers,Shoes,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,4221,Young Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Trainers in a cotton weave with a padded edge, lacing at the front and a loop at the back. Mesh linings and insoles and rubber soles.",73,733203003,./images/073/0733203003.jpg
733656001,733656,OL GURAM PQ sandal,91,Sandals,Shoes,1010016,Solid,42,Red,5,Bright,18,Red,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Sandals in imitation suede with narrow straps that tie around the ankles and thermoplastic rubber (TPR) soles. Heel 1 cm.,73,733656001,./images/073/0733656001.jpg
